io,hora,ativo,posicao,direcao,lucro,AC_Var,AC_cx,AC_norm,AD_Var,AD_cx,AD_norm,ADX_FW,adx_cx,adx_norm,ATR_Var,ATR_cx,ATR_norm,BB_Delta_Bruto,BB_Delta_Bruto_Cx,BB_Delta_Bruto_norm,Banda_Delta_Valor,BB_Posicao_Percent,BB_Posicao_Percent_Cx,BB_Posicao_Percent_norm,BullsP_Var,BullsP_Var_Cx,BullsP_norm,BearsP_Var,BearsP_Var_Cx,BearsP_norm,BWMFI_Var,BWMFI_Var_Cx,BWMFI_norm,CCI_Var,CCI_Var_Cx,CCI_norm,DeMarker_Var,DeMarker_Var_Cx,DeMarker_norm,DP_DMM20,DP_PAAMM20,DP_MM20MM50,DP_D,Hilo_Direcao,MACD_FW,MACD_Cx_0,MACD_Cx_1,MACD_Diff_Angulo_LS,MACD_Distancia_Linha_Sinal,MACD_Distancia_Linha_Zero,MACD_Normalizacao,MACD_Normalizacao_Zero,MFI_FW,MFI_Cx,MFI_norm,Momentum_Var,Momentum_Var_Cx,Momentum_norm,RSI_Var,RSI_Var_Cx,RSI_norm,Stoch_FW,Stoch_Cx_0,Stoch_Cx_1,Stoch_norm_1,Stoch_norm_2,Volume_FW,Volume_Cx,Volume_norm,WPR_Var,WPR_Var_Cx,WPR_norm
"DEAL_ENTRY_IN","2019.02.11 11:41:06","WIN$N","190","DEAL_TYPE_BUY","0.00000000","83.77058824","14.70779835","1.00000000","-29955.68947923","15.63826492","0.84138670","30.84950136","-16.69282484","0.44540541","188.21428571","-8.50457924","0.00000000","156.37698040","-17.88018542","0.03268808","100.88837445","50.12789606","17.04165589","1.00000000","58.40209334","8.32942024","1.00000000","-96.59790666","12.20924968","1.00000000","0.01123921","23.67305700","1.00000000","2.49221184","16.86197396","1.00000000","0.40000000","10.50778542","0.62330052","-1.00000000","1.00000000","-1.00000000","0.00000000","1.00000000","-120.76326465","12.69239918","-4.61086940","17.30326858","0.23643453","-0.47888710","1.00000000","0.52111290","47.26465148","10.63812904","1.00000000","100.01052133","14.19087837","0.00000000","48.03012886","16.41302556","0.90597091","56.33423181","18.91346142","14.87472524","1.00000000","0.60659935","13791.00000000","3.70868574","0.00000000","-35.15625000","15.99129732","1.00000000"
"DEAL_ENTRY_OUT","2019.02.11 11:41:43","WIN$N","190","DEAL_TYPE_SELL","-10.00000000","84.45294118","14.75605093","1.00000000","-35403.75614589","10.69999091","0.72918472","31.28648770","-16.18554983","0.47085370","188.92857143","-8.13010235","0.00000000","156.51849731","-17.86645112","0.03412900","100.97967568","45.30406941","15.29773848","1.00000000","58.40209334","9.54985645","1.00000000","-96.59790666","12.43528631","1.00000000","0.01123921","18.63335544","1.00000000","-15.13046163","15.01574916","1.00000000","0.40528634","10.94719506","0.63600161","-1.00000000","-1.00000000","-1.00000000","-1.00000000","1.00000000","-124.35300824","11.36125432","-4.76446268","16.12571700","0.19325478","-0.52746431","1.00000000","0.47253569","47.65892999","10.89779079","1.00000000","99.96317534","13.05040076","0.00000000","46.42091896","13.96354811","0.81413642","53.90835580","18.40162613","14.37040478","1.00000000","0.60659935","13791.00000000","3.70868574","0.00000000","-42.18750000","13.34773106","0.97368421"
"DEAL_ENTRY_IN","2019.02.11 14:02:36","WIN$N","192","DEAL_TYPE_BUY","0.00000000","117.57941176","5.44677070","1.00000000","-52684.51769700","14.75334326","0.48861759","43.19499605","-12.66594736","0.46329905","213.92857143","-11.80243421","0.54421769","241.85441902","-13.42471683","0.40384676","142.26730531","50.18606234","14.32832774","0.93949634","85.30805529","9.34311536","0.97841830","-84.69194471","6.16479423","0.97841830","0.01310010","22.24338808","1.00000000","0.67934783","15.80363911","0.94219739","0.37804878","14.53081638","0.57249856","-1.00000000","1.00000000","-1.00000000","0.00000000","1.00000000","-212.22138857","14.71680246","4.18252600","10.53427646","0.70956423","0.00000000","1.00000000","1.00000000","52.21000645","11.00637012","1.00000000","99.96286866","7.43772546","0.00000000","43.47112368","13.60877873","0.87183557","83.38870432","12.80951354","13.16263323","1.00000000","0.78731959","12977.00000000","-8.53180445","0.00000000","-15.78947368","15.36424517","1.00000000"
"DEAL_ENTRY_OUT","2019.02.11 14:03:42","WIN$N","192","DEAL_TYPE_SELL","-10.00000000","119.28529412","5.70595698","1.00000000","-59293.90963840","4.56196438","0.40304424","44.22025272","-11.95384262","0.48753950","215.71428571","-11.18175421","0.56122449","241.96826238","-13.41430956","0.40427642","142.33427199","46.65245354","12.38334072","0.88658824","85.30805529","11.54778707","1.00000000","-84.69194471","6.46862618","1.00000000","0.01310010","18.64924669","1.00000000","-12.15395003","13.60799390","0.88109962","0.39644970","15.20853792","0.60373666","-1.00000000","-1.00000000","-1.00000000","-1.00000000","1.00000000","-215.81113216","14.19539877","4.22347674","9.97192203","0.70223148","0.00000000","1.00000000","1.00000000","52.77973503","11.27826773","1.00000000","99.91512837","6.52263781","0.00000000","41.32956131","10.98096183","0.78611190","79.08496732","11.69427437","12.75027029","1.00000000","0.78731959","12977.00000000","-8.53180445","0.00000000","-23.68421053","13.80201841","1.00000000"
"DEAL_ENTRY_IN","2019.02.11 15:10:22","WIN$N","194","DEAL_TYPE_SELL","0.00000000","50.10882353","-19.78335087","0.32525562","-73819.60410034","-12.22874169","0.00000000","24.82046844","-16.97273390","0.00000000","190.35714286","14.03624347","0.06976744","120.89979322","-5.86912524","0.12331638","71.11752542","50.04135656","-16.89132444","0.32790290","155.37846308","-25.26813273","0.52493680","-14.62153692","-22.86515194","0.52493680","0.01116511","26.40182104","1.00000000","-18.35346933","-17.36947581","0.29066919","0.44237918","-20.25090283","0.66579876","1.00000000","-1.00000000","-1.00000000","0.00000000","-1.00000000","-32.38637022","-0.65812157","6.26665725","-6.92477882","0.26859391","-0.05880128","0.88779661","0.94119872","55.55455474","-16.78089303","0.66420092","99.87266553","-21.01340548","0.00000000","43.17716016","-25.31460910","0.53471193","57.14285714","-23.19669503","-21.96056417","0.48986414","0.94268730","15226.00000000","18.37051383","0.00000000","-53.90070922","-20.17480516","0.39004432"
"DEAL_ENTRY_OUT","2019.02.11 15:11:08","WIN$N","194","DEAL_TYPE_BUY","-14.00000000","50.10882353","-19.78335087","0.32525562","-66793.03267177","-5.75764355","0.09459772","24.82046844","-16.97273390","0.00000000","190.35714286","14.03624347","0.06976744","121.23679310","-5.50890371","0.12442155","71.31576064","60.76405905","-14.72316506","0.44372535","155.37846308","-25.35361952","0.49177741","-14.62153692","-23.05589212","0.49177741","0.01116511","26.18342686","0.95770548","31.32514460","-14.47678411","0.45086233","0.44237918","-20.25090283","0.66579876","1.00000000","1.00000000","-1.00000000","0.00000000","-1.00000000","-24.40916224","0.83506649","6.43054794","-5.59548145","0.31492740","-0.00667611","0.98726078","0.99332389","53.83227557","-17.71126938","0.63110576","99.97877759","-19.62754932","0.07770641","47.08591279","-24.66982614","0.69136322","63.09523810","-22.33600659","-18.79028131","0.59098074","0.94268730","15226.00000000","18.37051383","0.07770641","-39.71631206","-17.34033219","0.56933673"
"DEAL_ENTRY_IN","2019.02.12 10:32:03","WIN$N","196","DEAL_TYPE_SELL","0.00000000","-64.22352941","-23.70988123","0.18201912","-1733.54330401","-5.84193944","0.63114965","33.30309398","-26.26745398","0.40453516","150.00000000","4.41340789","0.08928571","213.62200261","-19.11823323","0.38379647","92.87913157","49.74253588","-15.76536724","0.32629548","145.06743260","-19.14821659","0.22712526","-84.93256740","-16.45455064","0.22712526","0.00796344","22.36092688","0.20952243","-1.25163566","-18.67834260","0.31448335","0.59210526","-14.83271428","0.00000000","1.00000000","-1.00000000","1.00000000","0.00000000","-1.00000000","199.53455095","-19.85759999","-3.58756827","-16.27003171","-0.65945903","0.00000000","0.00000000","0.00000000","45.83769812","-7.23037555","0.25423220","100.02096656","-2.79634154","0.27268168","56.16466274","-13.63642496","0.48083152","41.47286822","-20.63804058","-24.43218800","0.33263798","0.72323057","28882.00000000","26.56505118","0.27268168","-78.16091954","-13.95156393","0.20210728"
"DEAL_ENTRY_OUT","2019.02.12 10:32:15","WIN$N","196","DEAL_TYPE_BUY","-11.00000000","-64.56470588","-23.71971956","0.18126280","5832.85881239","-0.41659305","0.70228365","33.30309398","-26.26745398","0.40453516","150.35714286","4.60448716","0.09285714","213.77923192","-19.10928633","0.38449844","92.94749214","54.18656196","-13.76464291","0.36759540","145.06743260","-19.36139538","0.21650620","-84.93256740","-17.69334785","0.21650620","0.00796344","20.87061519","0.15640737","20.13045434","-16.29057199","0.37684591","0.59210526","-14.83271428","0.00000000","1.00000000","1.00000000","1.00000000","1.00000000","-1.00000000","203.52315494","-19.29096875","-3.62026832","-15.67070044","-0.64105051","0.00000000","0.00000000","0.00000000","45.66731340","-7.38562983","0.24868640","100.07338295","-1.74634620","0.34975312","58.48178108","-11.39583996","0.55222270","45.34883721","-20.07052145","-24.32294634","0.37786799","0.72323057","28882.00000000","26.56505118","0.34975312","-66.66666667","-11.58821524","0.31944444"
"DEAL_ENTRY_IN","2019.02.12 11:20:01","WIN$N","198","DEAL_TYPE_SELL","0.00000000","-61.85588235","-8.81198620","0.06852094","8875.62537946","-11.77757057","0.41476823","20.11797966","-13.91033708","0.00000000","157.50000000","-17.17590362","0.30872483","96.45123120","-26.56505118","0.00000000","60.28201950","49.11872561","-18.98987111","0.00000000","120.47875722","-24.12024524","0.00000000","-39.52124278","-25.56723622","0.00000000","0.01118568","21.95592295","0.68936855","-3.03842717","-19.27793315","0.00000000","0.43956044","-21.17414311","0.00000000","1.00000000","-1.00000000","1.00000000","0.00000000","-1.00000000","150.79287814","-12.49636097","-4.80019888","-7.69616209","-0.54897739","0.00000000","0.00000000","0.00000000","55.45778832","-22.55316665","0.28752376","99.89554499","-19.78833033","0.00000000","56.15490218","-19.02506515","0.00000000","51.16279070","-25.22437813","-14.90054677","0.00000000","0.44546005","14304.00000000","3.31622085","0.00000000","-50.50505051","-17.34770020","0.08459596"
"DEAL_ENTRY_OUT","2019.02.12 11:20:16","WIN$N","198","DEAL_TYPE_BUY","9.00000000","-64.24411765","-9.46309557","0.04595849","4802.12537946","-13.80534988","0.33666625","21.87499546","-11.18790908","0.00000000","161.42857143","-14.64737527","0.38255034","96.83305221","-26.56505118","0.00000000","60.52065763","39.25986555","-20.63881633","0.00000000","120.47875722","-23.95668050","0.00000000","-39.52124278","-26.56505118","0.00000000","0.01118568","26.56505118","1.00000000","-32.80977312","-20.82897903","0.00000000","0.41884817","-21.76199093","0.00000000","1.00000000","-1.00000000","1.00000000","0.00000000","-1.00000000","147.20313455","-13.18127300","-4.72714728","-8.45412572","-0.56433240","0.00000000","0.00000000","0.00000000","55.22723287","-22.64098271","0.27516579","99.84854024","-20.41186299","0.00000000","53.95088626","-20.55120538","0.00000000","47.67441860","-25.36087002","-15.85198965","0.00000000","0.44546005","14304.00000000","3.31622085","0.00000000","-59.59595960","-19.18748381","0.00000000"
"DEAL_ENTRY_IN","2019.02.12 13:11:22","WIN$N","200","DEAL_TYPE_SELL","0.00000000","46.73235294","-18.45080653","0.71944797","-31434.22470676","-13.48776503","0.31512402","21.22054711","-14.13273653","0.00000000","164.64285714","-8.13010235","0.48275862","99.94618552","-0.98311862","0.11260737","83.28848793","49.34965002","-16.34267067","0.49221506","111.40337741","-18.83269507","0.38079986","-8.59662259","-12.62000958","0.38079986","0.01035107","20.73756259","1.00000000","-14.56766917","-16.79324119","0.45889241","0.48484848","-13.40194896","0.77849034","1.00000000","-1.00000000","-1.00000000","0.00000000","-1.00000000","23.65401363","-5.96310348","6.17836757","-12.14147105","0.33752902","0.42158395","0.79109360","0.79109360","60.40085895","-5.72535620","0.87736645","100.02620545","-12.57760019","0.00000000","47.65020606","-17.52524135","0.33754204","56.36856369","-17.94873039","-10.43913384","0.55983793","0.90865854","11593.00000000","-9.52652588","0.00000000","-57.72357724","-13.57368496","0.42300608"
"DEAL_ENTRY_OUT","2019.02.12 13:12:00","WIN$N","200","DEAL_TYPE_BUY","-13.00000000","46.73235294","-18.45080653","0.71944797","-23689.50056883","-8.24904144","0.48979981","21.22054711","-14.13273653","0.00000000","164.64285714","-8.13010235","0.48275862","100.32327746","-0.48858549","0.12142458","83.60273122","60.51600413","-13.00717450","0.60968327","111.40337741","-19.24991642","0.34733475","-8.59662259","-13.74009369","0.34733475","0.01035107","17.93845880","1.00000000","32.41914420","-12.60124109","0.61203426","0.48484848","-13.40194896","0.77849034","1.00000000","1.00000000","-1.00000000","0.00000000","-1.00000000","30.03578001","-2.72421003","6.53597894","-9.26018897","0.43863285","0.53532576","0.90483541","0.90483541","59.11473892","-8.86152166","0.84422803","100.11006289","-4.58866064","0.00000000","51.09844237","-13.27796349","0.53777101","60.70460705","-14.99641461","-9.62250586","0.61586740","0.90865854","11593.00000000","-9.52652588","0.00000000","-44.71544715","-9.04239793","0.56231512"
"DEAL_ENTRY_IN","2019.02.12 15:18:15","WIN$N","202","DEAL_TYPE_SELL","0.00000000","-51.07647059","1.62053611","0.02870657","24875.35909167","-12.44111272","0.74614219","27.57833642","-7.71488056","0.18892138","140.35714286","22.61986495","0.33333333","131.04441995","-17.30231455","0.39783410","79.42086058","49.92369000","-8.70071524","0.26901815","133.00206980","10.00722687","0.49463791","-31.99793020","0.04379923","0.49463791","0.01223128","18.55653825","1.00000000","-0.25464731","-9.00648084","0.26620049","0.69565217","-3.62443622","0.46113567","1.00000000","-1.00000000","1.00000000","0.00000000","1.00000000","80.69296297","-9.15081977","-0.56482517","-8.58599460","-0.59474305","0.04872823","0.00000000","0.04872823","61.01133491","-5.94278869","0.31430620","100.08887495","-4.31054301","0.22981036","51.82959960","-7.39698209","0.29611565","22.64150943","-8.83804668","-8.84823613","0.00833936","0.34765519","13490.00000000","15.82715730","0.22981036","-71.23287671","-10.31838619","0.09229363"
"DEAL_ENTRY_OUT","2019.02.12 15:20:43","WIN$N","202","DEAL_TYPE_BUY","-14.00000000","-45.89705882","3.02302765","0.05752770","28498.34248038","-17.00693082","0.77457369","23.30990078","-8.51081992","0.03395429","140.71428571","12.52880771","0.37349398","109.23204658","-15.59424068","0.10095621","50.80560306","57.46118035","-19.70041246","0.30758060","133.28748840","-22.36455506","0.06034609","-81.71251160","-5.88007968","0.06034609","0.01260923","21.76433524","1.00000000","22.48958088","-21.07970989","0.30167192","0.63392857","-11.82514949","0.33683543","1.00000000","1.00000000","1.00000000","1.00000000","-1.00000000","76.39820894","-13.00178167","-4.51542007","-8.48636160","-0.65547922","0.00000000","0.00000000","0.00000000","55.50061396","-12.04545400","0.19770986","100.09404880","-12.76556548","0.00000000","55.10025480","-19.54914940","0.35473616","33.13609467","-5.87173098","-7.05053640","0.09427863","0.22767696","17051.00000000","9.90036673","0.00000000","-57.97101449","-19.30999118","0.18242658"
"DEAL_ENTRY_IN","2019.02.13 10:29:11","WIN$N","204","DEAL_TYPE_SELL","0.00000000","-78.17647059","-17.26313089","0.00000000","41741.61163425","-15.72818012","0.31375249","17.34026396","-10.05194114","0.00000000","155.35714286","1.20507330","0.10049020","367.08467688","-16.23354365","0.51404842","183.54233844","49.87741248","-15.26275151","0.24539195","278.32569333","10.43819061","0.17878524","78.32569333","-7.74577472","0.17878524","0.01071352","26.56505118","0.12195442","-0.51880674","-18.59138485","0.21742911","0.47524752","-11.95624469","0.31868770","1.00000000","-1.00000000","1.00000000","0.00000000","1.00000000","300.59986577","-13.49333351","-4.22199637","-9.27133714","-0.66639006","0.00000000","0.00000000","0.00000000","42.19869562","-7.30093798","0.00000000","99.89228007","-6.36683767","1.00000000","55.81477698","-15.35165295","0.37351860","44.64285714","-10.15329169","-6.88086709","0.00000000","0.35863973","18668.00000000","10.57529411","1.00000000","-98.75000000","-18.07852767","0.00000000"
"DEAL_ENTRY_OUT","2019.02.13 10:30:16","WIN$N","204","DEAL_TYPE_BUY","9.00000000","-116.18823529","-14.88974343","0.00000000","40468.42496758","-26.56505118","0.27742033","16.17169914","-13.73517748","0.00000000","156.07142857","3.98018476","0.10539216","291.10657842","-14.72422712","0.33344883","72.77664461","42.30522370","-23.66872776","0.18171927","271.42202285","-20.42750187","0.00000000","-128.57797715","-19.88795299","0.00000000","0.01397429","21.14863958","0.20903609","-35.45394301","-26.56505118","0.13817329","0.46376812","-8.73601373","0.27019058","1.00000000","-1.00000000","1.00000000","0.00000000","-1.00000000","266.75556424","-17.71523678","-5.16755682","-12.54767996","-0.73310549","0.00000000","0.00000000","0.00000000","41.84449286","-10.28559480","0.03475517","99.82563208","-4.74295299","0.04920536","54.38160129","-24.37948502","0.32803221","29.67479675","-18.24178911","-9.82356858","0.00000000","0.28938149","28624.00000000","14.69914776","0.04920536","-98.87640449","-25.89022835","0.00000000"
"DEAL_ENTRY_IN","2019.02.13 11:00:10","WIN$N","206","DEAL_TYPE_BUY","0.00000000","-66.26764706","22.93748752","0.25054913","40717.49479363","26.56505118","0.38682791","14.97033947","5.12141758","0.11567137","178.21428571","-9.09027692","0.29829545","117.99983051","0.15269179","0.01077630","84.28559322","50.38135648","21.08791221","0.48785383","19.26940219","10.47574651","0.21244222","-120.73059781","7.79481433","0.21244222","0.01185838","22.70330685","1.00000000","-1.50581793","20.64907549","0.51000177","0.38596491","-23.28272423","0.01991867","-1.00000000","-1.00000000","1.00000000","0.00000000","1.00000000","146.90658245","-2.01644720","-6.40916342","4.39271622","-0.35318037","0.00000000","0.00000000","0.00000000","46.93907754","-6.96230909","0.26688615","99.82590886","-8.75596367","0.00000000","58.07006781","18.83986872","0.30708984","41.86666667","11.27628847","11.90679861","0.34785495","0.16438718","11806.00000000","-5.44628161","0.00000000","-45.23809524","17.47477426","0.50011044"
"DEAL_ENTRY_OUT","2019.02.13 11:01:05","WIN$N","206","DEAL_TYPE_SELL","-10.00000000","-64.90294118","22.97861492","0.25334144","34629.41356114","22.39363431","0.23793662","14.97033947","5.12141758","0.11567137","179.64285714","-6.84277341","0.30965909","118.23552766","0.19018646","0.01129040","84.45394833","43.10697879","19.79986116","0.39861262","19.26940219","12.92801447","0.24751007","-120.73059781","8.17403995","0.24751007","0.01185838","14.41049790","0.54809235","-21.95286195","19.49618397","0.43030058","0.39655172","-19.77981584","0.04012230","-1.00000000","-1.00000000","1.00000000","0.00000000","1.00000000","143.71569926","-2.43657114","-6.35840283","3.92183170","-0.36164451","0.00000000","0.00000000","0.00000000","48.47178543","-3.88338165","0.30728559","99.78494624","-13.99171387","0.13642873","57.00294008","17.34631542","0.25987267","39.73333333","9.88345566","11.17673402","0.32099033","0.16438718","11806.00000000","-5.44628161","0.13642873","-51.58730159","15.78075331","0.42626134"
